what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1509294286269
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1509294286269
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1509294286279
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1509294286279
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1509294286279
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1509294286279
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1509294286279
os,sysinfo,,,"win32",1509294286289
arch,sysinfo,,,"x86",1509294286289
ws,sysinfo,,,"win32",1509294286289
locale,sysinfo,,,"en_US",1509294286289
processors,sysinfo,,,"4",1509294286289
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509294286289
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1509294286289
java.specification.name,sysinfo,,,"Java Platform API Specification",1509294286289
java.specification.vendor,sysinfo,,,"Oracle Corporation",1509294286289
java.specification.version,sysinfo,,,"1.8",1509294286289
java.vendor,sysinfo,,,"Oracle Corporation",1509294286289
java.version,sysinfo,,,"1.8.0_131",1509294286289
java.vm.info,sysinfo,,,"mixed mode",1509294286289
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1509294286289
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509294286289
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1509294286289
java.vm.specification.version,sysinfo,,,"1.8",1509294286289
java.vm.vendor,sysinfo,,,"Oracle Corporation",1509294286289
java.vm.version,sysinfo,,,"25.131-b11",1509294286289
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1509294286429
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1509294286469
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1509294286639
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1509294286809
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1509294286939
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1509294287009
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1509294287059
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1509294287329
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1509294287429
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1509294287929
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1509294287989
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1509294288059
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1509294288419
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1509294288759
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1509294288969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509294288999
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1509294289839
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1509294289849
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1509294290039
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1509294290139
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1509294290219
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1509294290669
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1509294290699
started,bundle,com.android.ide.eclipse.base,23.0.7.2120684,"com.android.ide.eclipse.base",1509294290929
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1509294290959
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1509294290989
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1509294290989
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1509294291239
